id,created_at,updated_at,carbs,description,dietary_fiber,energy_kcal,energy_kj,fat,name,net_carbs,preparation_instructions,preparation_time_in_minutes,protein,saturated_fats,servings,sugar,total_fats,total_grams,company_id,Lactose Intolerance,Gluten Intolerance,Soy Intolerance,Nut Allergy,Shellfish Allergy,Egg Allergy,Dairy-Free,Vegan,Vegetarian
147,2024-09-10 08:28:36.928,2024-09-10 08:28:36.928,42.562625,Κοτόπουλο με μαρινάδα γιαουρτιού,3.856968750000001,321.94281249999995,0.0,13.27971875,Κοτόπουλο με μαρινάδα γιαουρτιού,0.0,"Εκτέλεση: Κόβουμε τα φιλέτα σε λωρίδες ρίχνουμε τα μπαχαρικά και το αλατοπίπερο. Ανακατεύουμε το γιαούρτι με το κοτόπουλο τη μουστάρδα και τα λαχανικά αφού τα έχουμε κόψει. Μαρινάρω για 1 ώρα. Βγάζω τα κομμάτια απο το γιαούρτι. Και Ψήνω κοτόπουλο και λαχανικά με λίγο ελαιόλαδο στην γκριλιέρα ώσπου να ροδίσουν ελαφρά. Έπειτα σερβίρουμε.






",90,5.489375000000001,0.1549375,4,8.9989375,13.27971875,353.46875,0,1,1,0,0,0,0,0,1,0
148,2024-09-10 08:44:55.848,2024-09-10 08:44:55.848,51.73484999999999,Τορτελίνια με κρέμα γάλακτος,0.8696375000000001,763.590875,0.0,45.3368875,Τορτελίνια με κρέμα γάλακτος,0.0,"Εκτέλεση: Αρχικά βράζουμε τα μακαρόνια περίπου για όσο χρόνο αναγράφει η συσκευασία. Tip να κρατάνε λίγο γιατί θα ξανά ψηθούν. Ταυτόχρονα με το βράσιμο τσιγαρίζουμε το bacon μαζί με λάδι και στο τέλος θα βάλουμε για δυο λεπτά και την πιπεριά. Στραγγίζουμε τα μακαρόνια και τα βάζουμε στην κατσαρόλα μαζί με λάδι να τσιγαριστούν. Σε χαμηλή θερμοκρασία. Έπειτα προσθέτουμε τα υπόλοιπα υλικά και ανακατεύουμε όσο το δυνατόν λιγότερο για μην διαλυθούν. Προαιρετικά: τελειώνουμε την συνταγή στο φούρνο, τα βάζουμε σε ένα ταψί και από πάνω τοποθετούμε μισό mix τυριών που έχουμε κρατήσει. Χρειάζονται 10 λεπτά στους 175 βαθμούς. 


 






",25,33.954525000000004,0.0396249999999999,2,5.108807499999999,45.3368875,326.0125,0,1,0,0,1,0,0,0,0,1
149,2024-09-10 09:01:57.210,2024-09-10 09:01:57.210,67.15651666666668,Γιουβέτσι κοτόπουλο,1.2877416666666666,996.6556666666668,0.0,40.771825,Γιουβέτσι κοτόπουλο,0.0,"Εκτέλεση: Κόβω το κοτόπουλο σε κομμάτια (στα 8) το πλένω, το αλατοπιπερώνω, ρίχνω λίγο λαδάκι και κάνω μασάζ να πάει παντού το αλάτι και το πιπέρι. Σε μεγάλο και βαθύ σκεύος ζεσταίνω ελαιόλαδο και σοτάρω το κοτόπουλο να πάρει χρώμα από όλες τις μεριές για περίπου 10 λεπτά.  Ρίχνω την πιπεριά και το κρεμμύδι που έχω ψιλοκόψει και το καρότο τριμμένο και το σκόρδο. Ρίχνω τον χυμό τομάτας. Προσθέτω αλάτι, πιπέρι, το μπαχάρι και το σκόρδο σε σκόνη. Ρίχνω νερό ώσπου να καλυφθεί το κοτόπουλο και βράζω σε μέτρια προς χαμηλή φωτιά για μία ώρα. Σε ένα τηγάνι ζεσταίνω λάδι και ρίχνω το κριθαράκι και ίσα που το ανακατεύω να ζεσταθεί και το αποσύρω από τη φωτιά. Ρίχνω το κριθαράκι σε ταψί ή πυρέξ και από πάνω το κοτόπουλο με τη σάλτσα. Προσθέτω δύο-τρεις κούπες νερό, ανακατεύω απαλά να μοιραστεί η σάλτσα και το βάζω στο φούρνο. Ψήνω σε προθερμασμένο φούρνο στους 180 βαθμούς στις αντιστάσεις για μισή ώρα. Ενδιάμεσα ελέγχω αν έχει γίνει το κριθαράκι ή αν χρειάζεται κι άλλο νεράκι.





















",90,87.09569166666665,0.0569166666666666,6,5.210099166666667,40.771825,491.8166666666666,0,1,1,1,0,0,1,0,1,0
255,2024-10-03 10:58:51.452,2024-10-03 10:58:51.452,68.6,"Φυσικός χυμός με μήλο, αχλάδι γάλα αμυγδάλου  και πρωτεϊνη",2.5249999999999995,591.25,0.0,20.975,"Φυσικός χυμός με μήλο, αχλάδι, γάλα αμυγδάλου και πρωτεϊνη",0.0,"Εκτέλεση: Σε ένα μίξερ βάζουμε το μήλο, το αχλάδι το γάλα αμυγδάλου και ένα σκουπ πρωτεϊνης χτυπάμε μέχρι να ομογενοποιηθούν και σερβίρουμε. ",5,32.6,0.6749999999999999,1,9.45,20.975,205.0,0,1,1,0,0,1,0,0,0,0
150,2024-09-10 09:08:36.975,2024-09-10 09:08:36.975,28.35396666666666,Κεφτεδάκια με σάλτσα τομάτας,2.5068916666666667,296.22408333333334,0.0,11.469058333333336,Κεφτεδάκια με σάλτσα τομάτας,0.0,"Εκτέλεση: Σε ένα μπολ αναμειγνύουμε όλα τα υλικά για τον κιμά (κιμάς, ψωμί του τοστ μουλιασμένο σε νερό και καλά στραγγισμένο, αυγό, 1 κρεμμύδι ψιλοκομμένο, μισή σκελίδα σκόρδο ψιλοκομμένη, 1κσ ρίγανη, μαιντανός, αλάτι, πιπέρι, 2κσ ελαιόλαδο) . Βάζουμε το μίγμα στο ψυγείο για 30 λεπτά. Στη συνέχεια κάνουμε 20 κεφτεδάκια τα οποία ψήνουμε στον φούρνο για ~25 λεπτά στους 200°C στο γκριλ και τα γυρίζουμε στη μέση του χρόνου για να πάρουν χρώμα από όλες τις πλευρές. Μέχρι να ψηθούν τα κεφτεδάκια τσιγαρίζουμε το κρεμμύδι στο ελαιόλαδο να μαλακώσει. Έπειτα προσθέτουμε τα υπόλοιπα υλικά και βράζουμε για 15 λεπτά. Όταν τα κεφτεδάκια είναι έτοιμα τα προσθέτουμε στη σάλτσα και βράζουμε σε μέτρια φωτιά για περίπου 15 λεπτά μέχρι να δέσει η σάλτσα. Σερβίρουμε με μακαρόνια ή πατάτες τηγανητές ή ρύζι.











",50,18.8002,0.0319166666666666,6,4.1181600000000005,11.469058333333336,223.625,0,1,1,1,1,1,0,0,1,1
151,2024-09-10 09:18:14.705,2024-09-10 09:18:55.950,19.00314,Σουφλέ με κολοκύθια,1.116155,142.62284999999997,0.0,3.741855,Σουφλέ με κολοκύθια,0.0,"Εκτέλεση: Σε τηγάνι ρίχνουμε το ελαιόλαδο τσιγαρίζουμε το κρεμμύδι και στη συνέχεια το καρότο. Ρίχνουμε αλάτι, πιπέρι και το σκόρδο (το οποίο έχουμε ψιλοκόψει). Παράλληλα τρίβουμε τα κολοκυθάκια καιρίχνουμε αλάτι και τα αφήνουμε σε σουρωτήρι να στραγγίσουν για 15 λεπτά. Σ ένα μπολ χτυπάμε τα αυγά. Ρίχνουμε το γάλα και το αλεύρι και ανακατεύουμε. Σε άλλο μπολ ρίχνουμε το περιεχόμενο του τηγανιού και τα κολοκυθάκια, τα οποία πατάμε με το χέρι μας στο τρυπητό, για να στραγγίσουν πολύ καλά. Ανακατεύουμε με το άλλο μίγμα και τοποθετούμε σε ταψί με λαδόκολλα. Ψήνουμε σε προθεμασμενο φούρνο στους 200 βαθμούς για 35 λεπτά. Βγάζουμε απ' το φούρνο προσθέτουμε το τριμμένο τυρί και ψήνουμε για άλλα 10 λεπτά.













",60,8.16571,0.08115,10,4.410723,3.741855,155.405,0,1,0,0,1,0,1,0,0,1
152,2024-09-10 09:28:25.414,2024-09-10 09:28:25.414,39.12550000000001,Πατάτες ογκρατέν,4.764375,586.4812499999999,0.0,38.215375,Πατάτες ογκρατέν,0.0,"Εκτέλεση: Ξεφλουδίζουμε και κόβουμε τις πατάτες σε μικρά κομματάκια και τις βάζουμε σε ένα κατσαρολάκι με νερό & αλάτι να βράσουν. Μόλις είναι έτοιμες (το καταλαβαίνουμε όταν τις καρφώνουμε με πιρούνι και λιώνουν στο νερό) στραγγίζουμε το βραστό νερό και τις βάζουμε σε ένα πήλινο να καλυφθεί ο πάτος. Στη συνέχεια βάζουμε αλάτι πιπέρι ρίγανη και το βούτυρο περιχύνουμε ομοιόμορφα την κρέμα γάλακτος από πάνω ώσπου να καλυφθούν οι πατάτες μας και ρίχνουμε τα τυριά. Ψήνουμε στους 200 βαθμούς σε καλά προθερμασμένο φούρνο για 25-30 λεπτά μέχρι να κρεμώσει το μίγμα και να δούμε χοντρές φουσκάλες στο πύλινο σκεύος μας. 


",30,21.305,0.21925,1,3.5322500000000003,38.215375,465.875,0,0,1,0,1,0,0,1,0,0
153,2024-09-10 10:02:44.553,2024-09-10 10:02:44.553,33.100725,Σούπα βελουτέ με πράσο και πατάτα,4.124168750000001,198.6011875,0.0,6.00804375,Σούπα βελουτέ με πράσο και πατάτα,0.0,"Εκτέλεση: Καθαρίζουμε τις πατάτες και το πράσο και τα κόβουμε σε μικρά κομμάτια. Βάζουμε το λάδι σε μια μεγάλη κατσαρόλα και τσιγαρίζουμε το πράσο μέχρι να μαλακώσει. Προσθέτουμε τις πατάτες, το θυμάρι, διαλύουμε τον κύβο σε 1 λίτρο νερό. Βράζουμε για 15 λεπτά. Μόλις μαλακώσουν οι πατάτες χτυπάμε με το ράβδο μπλέντερ την σούπα. Προσθέτουμε την κρέμα γάλακτος και αφήνουμε την σούπα να πάρει μια βράση. Βάζουμε αλάτι πιπέρι ανάλογα τις προτιμήσεις μας. 











",40,4.0130875,0.1923125,4,3.34717625,6.00804375,267.48125,0,1,0,1,1,1,1,0,1,0
256,2024-10-03 11:10:12.105,2024-10-03 11:10:12.105,36.05780000000001,,4.898058333333334,175.78074999999998,0.0,2.2040583333333337,Πατάτες φούρνου σαν τηγανητές,0.0,"Εκτέλεση: 
Καθαρίζουμε τις πατάτες, τις πλένουμε και τις κόβουμε σε χοντρά κομμάτια. Έπειτα τις βράζουμε σε μέτρια φωτιά, ίσα ίσα ν' αρχίζει να βράζει το νερό. Στη συνέχεια τις στραγγίζουμε, τις βάζουμε σε ταψί με λαδόκολλα, τις λαδώνουμε, τις πασπαλίζουμε με αλάτι πιπέρι και ρίγανη και ψήνουμε για περίπου μισή ώρα στον αέρα, σε προθερμασμένο φούρνο στους 190 βαθμούς.",80,4.232366666666667,0.2114166666666666,3,1.6169933333333333,2.2040583333333337,210.0583333333333,0,0,0,1,0,0,1,1,0,1
154,2024-09-10 10:08:54.745,2024-09-10 10:09:58.542,40.0767,Πιπεριές χρωματιστές γεμιστές με τόνο και κινόα,4.969691666666667,509.72425,0.0,16.829525,Πιπεριές χρωματιστές γεμιστές με τόνο και κινόα,0.0,"Εκτέλεση: Κόβουμε τις πιπεριές στη μέση. Τις πλένουμε καλά και στεγνώνουμε. Αλατοπίπερωνουμε και ρίχνουμε λίγο ελαιόλαδο. Τα βάζουμε σε ένα ταψί που έχουμε στρώσει λαδόκολλα. Τα βάζουμε στο φούρνο για 10 λεπτά 180 βαθμούς μέχρι να ετοιμάσουμε τη γέμιση. Σε ένα μπολ ρίχνουμε τα υλικά από τη γέμιση κινόα, αρακά, τόνο, το τριμμένο καρότο, τη μουστάρδα, το σκόρδο, το χυμό λεμονιού αλάτι πιπέρι και ελαιόλαδο και ανακατεύουμε καλά. Προσθέτουμε το κεφίρ στο τέλος και ανακατεύουμε. Βγάζουμε τις πιπεριές από το φούρνο κάι τα γεμίζουμε με το μείγμα. Προσθέτουμε το τριμμένο κίτρινο τυρί κάι το βάζουμε στο φούρνο 180 βαθμούς για 30 λεπτά περίπου μέχρι να πάρει χρώμα και να λιώσει το τυρί. 



",60,50.34505000000001,0.16175,3,17.153448333333333,16.829525,340.1083333333333,0,1,1,1,1,0,0,0,1,0
155,2024-09-10 10:38:41.730,2024-09-10 10:38:41.730,33.337125,Σουφλέ με σολομό,15.005031250000002,523.7353125,0.0,28.91634375,Σουφλέ με σολομό,0.0,"Εκτέλεση: Παίρνουμε το σολομό, τον βάζουμε σε ένα τηγάνι με το βούτυρο και ψήνουμε πολύ καλά από τις 2 μεριές.Αλατοπιπερώνουμε, βγάζουμε το δέρμα και τα κόκαλα και τον περνάμε στο μίξερ να γίνει πουρές. Ανακατεύουμε μαζί με τη μπεσαμέλ και τα μυρωδικά. Χωρίζουμε τα αυγά και ρίχνουμε μέσα τους 3 κρόκους.Τα 3 ασπράδια τα χτυπάμε πολύ καλά. Βάζουμε το ασπράδι μέσα στο μείγμα με το σολομό και ανακατεύουμε απαλά. Βάζουμε το μείγμα σε φορμάκια και ψήνουμε στο φούρνο χωρίς να τον ανοίξουμε στους 180 βαθμούς για μισή ώρα.





",35,17.317375000000002,0.0048124999999999,4,4.0703125,28.91634375,269.78125,0,1,1,0,1,1,0,1,0,1
156,2024-09-10 12:30:04.038,2024-09-10 12:33:37.588,12.644,Κοτόπουλο με τομάτα,3.052458333333333,561.43125,0.0,28.326625000000003,Κοτόπουλο με τομάτα,0.0,"Εκτέλεση: Ψιλοκόβουμε τις πιπεριές το κρεμμύδι και 1 σκελίδα σκόρδο και μαζί με λάδι το και τα μπαχαρικά κάνουμε μαρινάδα για το το κοτόπουλο. Ανακατεύουμε καλά και το αφήνουμε λίγο να απορροφηθεί. Κόβουμε στα δύο τα ντοματίνια και ψιλοκόβουμε τις ντομάτες και τις βάζουμε στην κατσαρόλα με λάδι και 1 σκελίδα σκόρδο. Σε σιγανή φωτιά τα αφήνουμε να βγάλουν λίγο ζουμί και να μαλακώσουν. Μετά προσθέτουμε το κοτόπουλο με όλη τη μαρινάδα. Αρχίζουμε να μαγειρεύουμε με χαμηλή φωτιά στην αρχή με καπάκι προσθέτοντας λίγο νερό. Παρακολουθούμε και μαγειρεύουμε μέχρι να γίνει.







",50,51.34658333333332,0.09525,3,4.922525,28.326625000000003,431.8333333333333,0,0,1,1,0,0,1,0,1,0
157,2024-09-10 13:15:06.829,2024-09-10 13:15:06.829,103.76300000000002,Ρεβύθια με σπανάκι,7.302458333333333,759.2354166666665,0.0,4.117791666666666,Ρεβύθια με σπανάκι,0.0,"Εκτέλεση: Έχουμε βάλει τα ρεβύθια σε κρύο νερό από το προηγούμενο βράδυ. Το πρωί πετάμε το νερό και τα βάζουμε να βράσουν αφού πρώτα τα ξαφρίσουμε, για περίπου 40 λεπτά μέχρι να μαλακώσουν. Σε άλλη κατσαρόλα σοτάρουμε τα κρεμμύδια και προσθέτουμε το καρότο και το φρέσκο κρεμμυδάκι. Μετά από λίγο βάζουμε τα ρεβίθια μαζί με το νερό που έβρασαν, να ψηθούν όλα μαζί για 20 λεπτά. Όταν μαλακώσουν τα ρεβύθια κρατάμε 1 γεμάτη κουτάλα στην άκρη και τη βάζουμε στο μπλέντερ με λίγο λάδι και το χυμό του λεμονιού. Προσθέτουμε και το σπανάκι και τα αφήνουμε να βράσουν για 10 λεπτά. Το χυλό που αλέσαμε στο μπλέντερ τον ρίχνουμε στην κατσαρόλα και αφήνουμε να πάρουν μια βράση. Αλατίζουμε και προσθέτουμε τον άνηθο. Σερβίρουμε.










 
",90,17.705499999999997,0.3064166666666666,3,7.330933333333334,4.117791666666666,455.625,0,1,0,1,1,1,1,1,1,0
160,2024-09-11 07:09:56.801,2024-09-11 07:09:56.801,27.977125000000004,"Τηγανιά κοτόπουλο με σάλτσα κρασιού, μανιτάρια και πιπεριές",7.2233125,486.92475,0.0,12.1526875,"Τηγανιά κοτόπουλο με σάλτσα κρασιού, μανιτάρια και πιπεριές",0.0,"Εκτέλεση: Σε μια αντικολλητικη κατσαρόλα αχνιζουμε το κρεμμύδι με λίγο αλατάκι και μόλις αχνισει προσθέτουμε λάδι και τις πιπεριές και τα τσιγαρίζουμε. Μόλις τσιγαριστούν τα βγάζουμε από την κατσαρόλα και τα τοποθετούμε σε ένα μπολ. Στην ίδια κατσαρόλα τοποθετούμε λάδι και μόλις κάψει καλά ρίχνουμε μέσα τα μανιτάρια να τσιγαριστούν και μόλις είναι έτοιμα προσθέτουμε και το κοτόπουλο με αλατάκι πιπεράκι και το τσιγαρίζουμε ίσα ίσα λίγο να πάρει χρώμα. Προσθέτουμε και τα υπόλοιπα υλικά που είχαμε αφαιρέσει προηγουμένως μαζί με το κοτόπουλο και τα μανιτάρια και τα απλώνουμε καλά καλά ώστε να προσθέσουμε τόσο κρασί ώστε ίσα ίσα να καλύψει τα υλικά μας. Μόλις πάρει δυνατή βράση κατεβάζουμε το μάτι στο 1 και κλείνουμε το καπάκι. Αφήνουμε να βράσει το φαγητό για 20-30'. Σε ένα μπολάκι βάζουμε το χυμό από ένα λεμόνι και άλλο τόσο κρύο νεράκι και προσθέτουμε το Κορν φλάουρ και ανακατεύουμε καλά να διαλυθεί. Αφού έχει περάσει η ώρα και το φαγητό μας είναι έτοιμο η σάλτσα θα πρέπει να έχει κατέβει κλείνουμε το μάτι και ρίχνουμε μέσα τον χυμό από το λεμόνι και ανακατεύουμε. Αφήνουμε να ξεκουραστεί και να δέσει η σάλτσα. 







",45,63.68933749999999,0.142125,4,10.62083125,12.1526875,544.275,0,0,0,1,0,1,0,1,0,0
166,2024-09-11 08:08:45.294,2024-09-12 09:01:03.536,42.931050000000006,Γαρίδες με σκόρδο και λεμόνι,1.8975375,514.7263750000001,0.0,24.080287500000004,Γαρίδες με σκόρδο και λεμόνι,0.0,"Εκτέλεση: Ξεπλένουμε τις γαρίδες, τις στεγνώνουμε και τις αλατοπιπερώνουμε. Σε ένα αντικολλητικό τηγάνι έριξα το ελαιόλαδο και πρόσθεσα τις γαρίδες. Απευθείας μετά, έριξα το σκόρδο σε φετούλες και το χυμό λεμονιού. Υπολογίζουμε ψήσιμο 20 δευτερόλεπτα από κάθε πλευρά. Σερβίρουμε με λεμονάκι ξύσμα και φρέσκο ελαιόλαδο. 



",10,31.551575000000003,0.052625,2,6.2861725,24.080287500000004,314.4125,0,0,1,1,0,1,1,0,0,0
162,2024-09-11 07:21:07.907,2024-09-11 07:26:58.894,59.241200000000006,Σαλάτα με μοτσαρέλα και αβοκάντο,9.8924,520.0205000000001,0.0,24.8909,Σαλάτα με μοτσαρέλα και αβοκάντο,0.0,"Εκτέλεση: Πλένουμε και κόβουμε το μαρούλι τα ντοματίνια και το αγγούρι και τα βάζουμε σε μπολ. Κόβουμε το αβοκάντο και το προσθέτουμε κι αυτό. Ρίχνουμε αμέσως επάνω λεμόνι. Προσθέτουμε αλάτι και δύο κουταλιές ελαιόλαδο, άνηθο και ανακατεύουμε. Στο τέλος βρέχουμε τον παξαμά, βάζουμε επάνω τις φέτες μοτσαρέλα και ραντίζουμε με μια κουταλιά ελαιόλαδο και κρέμα βαλσάμικο. 







",10,19.17505,5.635000000000001,2,25.903865,24.8909,342.65,0,1,0,0,1,0,1,1,1,1
163,2024-09-11 07:40:37.609,2024-09-11 07:40:37.609,13.4678,Κολοκύθια τηγανητά με σάλτσα,4.266725,87.21075,0.0,2.990725,Κολοκύθια τηγανητά με σάλτσα,0.0,"Εκτέλεση: Πλένουμε τα κολοκύθια και τα κόβουμε σε μακρόστενες φέτες. Τα τηγανίζουμε και τα στρώνουμε σε πιατέλα. Ετοιμάζουμε τη σάλτσα ξεφλουδίζοντας και τρίβοντας τις ντομάτες στον τρίφτη. Σε μια κατσαρόλα βάζουμε λαδι να κάψει και καβουρντίζουμε ελαφρά το σκόρδο, κομμένο σε φετάκια. Προσθέτουμε τη ντομάτα και το αλάτι και αφήνουμε να σιγοβράσει 5-10 λεπτά μέχρι να δέσει η σάλτσα μας. Στο τέλος προσθέτουμε τη ρίγανη για να μην πικρίσει. Περιχύνουμε τα κολοκύθια με τη σάλτσα.















",25,4.430366666666667,0.2750833333333333,3,9.290326666666669,2.990725,378.5583333333333,0,1,0,1,1,0,1,0,1,0
164,2024-09-11 07:43:58.017,2024-09-11 07:43:58.017,28.80113333333334,Μελιτζάνες τηγανητές με σάλτσα,13.600058333333337,141.87741666666668,0.0,2.990725,Μελιτζάνες τηγανητές με σάλτσα,0.0,"Εκτέλεση: Κόβουμε σε φέτες τις μελιτζάνες και τις βάζουμε σε αλατόνερο μισή ώρα για να ξεπικρίσουν. Τις ξεπλένουμε, τις στίβουμε και τις σκουπίζουμε με πετσέτα. Τις τηγανίζουμε και τις στρώνουμε σε πιατέλα. Ετοιμάζουμε τη σάλτσα ξεφλουδίζοντας και τρίβοντας τις ντομάτες στον τρίφτη. Σε μια κατσαρόλα βάζουμε λαδι να κάψει και καβουρντίζουμε ελαφρά το σκόρδο, κομμένο σε φετάκια. Προσθέτουμε τη ντομάτα και το αλάτι και αφήνουμε να σιγοβράσει 5-10 λεπτά μέχρι να δέσει η σάλτσα μας. Στο τέλος προσθέτουμε τη ρίγανη για να μην πικρίσει. Περιχύνουμε τις μελιτζάνες με τη σάλτσα.













",25,5.230366666666667,0.4084166666666666,3,16.623660000000005,2.990725,511.5583333333333,0,1,0,1,0,0,0,1,1,1
165,2024-09-11 07:49:16.155,2024-09-11 07:49:16.155,26.20113333333333,,8.950058333333335,150.37741666666668,0.0,3.240725,Τηγανητές πιπεριές με σάλτσα,0.0,"Εκτέλεση: Πλένουμε, σκουπίζουμε και χαράζουμε τις πιπεριές. Τις τηγανίζουμε και τις στρώνουμε σε πιατέλα. Ετοιμάζουμε τη σάλτσα ξεφλουδίζοντας και τρίβοντας τις ντομάτες στον τρίφτη. Σε μια κατσαρόλα βάζουμε λαδι να κάψει και καβουρντίζουμε ελαφρά το σκόρδο, κομμένο σε φετάκια. Προσθέτουμε τη ντομάτα και το αλάτι και αφήνουμε να σιγοβράσει 5-10 λεπτά μέχρι να δέσει η σάλτσα μας. Στο τέλος προσθέτουμε τη ρίγανη για να μην πικρίσει. Περιχύνουμε τις πιπεριές με τη σάλτσα.













",25,4.730366666666667,0.3584166666666666,3,17.32366,3.240725,461.89166666666665,0,0,0,1,0,0,0,1,0,1
224,2024-09-18 11:10:48.423,2024-09-18 11:10:48.423,61.1377,Σαλάτα του Καίσαρα,3.3199,499.6765,0.0,23.1724,Σαλάτα του Καίσαρα,0.0,"Εκτέλεση: Ψήνουμε το κοτόπουλο με ότι μυρωδικά μας αρέσουν και το κόβουμε σε κομμάτια. Κόβουμε το μαρούλι και το τοποθετούμε στη πιατέλα. Ρίχνουμε το κρουτόν, το κοτόπουλο και την παρμεζάνα τριμμένη και ανακατεύουμε. Βάζουμε τα υλικά της σως (μουστάρδα, μαγιονέζα, μέλι, βαλσάμικο, ελαιόλαδο) και ανακατεύουμε πολύ καλά. Στο τέλος τα ρίχνουμε στη υπόλοιπη σαλάτα. 



",30,8.30055,0.0,1,17.331364999999998,23.1724,355.54999999999995,0,0,1,0,1,1,1,1,1,0
167,2024-09-11 08:15:15.166,2024-09-11 08:15:15.166,33.6373,Κοτόπουλο με πέστο και μοτσαρέλα!,1.1902875000000002,505.106875,0.0,34.790037500000004,Κοτόπουλο με πέστο και μοτσαρέλα!,0.0,"Εκτέλεση: Βάζουμε το ελαιόλαδο στο τηγάνι σε μεσαία προς υψηλή φωτιά να κάψει. Παράλληλα ρίχνω και στις δύο μεριές του κάθε κομματιού κοτόπουλου αλάτι, πιπέρι και το ψιλοκομμένο σκόρδο και το βάζω στο τηγάνι. Τηγανίζουμε την κάθε πλευρά περίπου 6-7 λεπτά. Ενώ έχουμε το κοτόπουλο στο τηγάνι, κόβουμε τη μοτσαρέλα σε φέτες, όπως και τα ντοματίνια. Όταν το κοτόπουλο είναι έτοιμο, βάζουμε από πάνω τις φέτες μοτσαρέλα και περιμένουμε λίγα λεπτά, μέχρι η μοτσαρέλα να αρχίζει να λιώνει. Έπειτα αλείφουμε από πάνω τη σάλτσα πέστο με ένα κουταλάκι και στο τέλος βάζουμε και τα κομμένα ντοματίνια. Σερβίρουμε με τριμμένη παρμεζάνα.







",20,12.637575000000002,4.626375,2,3.8646725,34.790037500000004,277.6125,0,0,1,0,0,0,1,0,0,0
168,2024-09-11 09:46:42.364,2024-09-11 09:46:42.364,41.96345,Μακαρόνια με σάλτσα μανιταριών,8.274337500000001,990.996125,0.0,73.1388375,Μακαρόνια με σάλτσα μανιταριών,0.0,"Εκτέλεση: Βράζουμε τα μακαρόνια σύμφωνα με τις οδηγίες. Σε ένα κατσαρολάκι τσιγαρίζουμε τα κρεμμύδια και μόλις πάρουν χρώμα ρίχνουμε τα μανιτάρια κομμένα μαζί με την πιπεριά. Μόλις πάρουν λίγο χρωματάκι ρίχνουμε τον χυμό τομάτας και τον πελτέ, το καρότο (ψιλοκομμένο ή τριμμένο) όλα τα μπαχαρικά, λίγο νεράκι και το αφήνουμε να βράσει μέχρι να δέσει η σαλτσούλα μας και σερβίρουμε.



 
",30,44.31930000000001,0.238875,2,5.101239999999999,73.1388375,441.5875,0,0,1,0,0,0,1,0,1,0
169,2024-09-11 10:49:53.185,2024-09-11 10:49:53.185,27.8587,"Σαλάτα με σπανάκι, αβοκάντο και ντοματίνια",13.504900000000005,265.6705,0.0,16.788400000000003,"Σαλάτα με σπανάκι, αβοκάντο και ντοματίνια",0.0,"Εκτέλεση: Κόβουμε τη σάρκα του αβοκάντο σε λεπτές φέτες. Τις ραντίζουμε με το χυμό λεμονιού για να μη μαυρίσουν. Στρώνουμε σε μια μεγάλη πιατέλα τα φύλλα σπανακιού, τις φέτες του αβοκάντο, τις ροδέλες κρεμμυδιού και τα ντοματίνια, περιχύνουμε με το ντρέσινγκ και σερβίρουμε.

",15,9.36705,2.0875,2,8.741365,16.788400000000003,453.65,0,1,1,0,0,1,0,0,1,1
170,2024-09-11 12:19:22.003,2024-09-11 12:20:08.573,74.75108,Λιγκουίνι με σως σκόρδου και μύδια,0.276635,520.46845,0.0,6.488935000000001,Λιγκουίνι με σως σκόρδου και μύδια,0.0,"Εκτέλεση: Βράζουμε τα λιγκουίνι, σύμφωνα με τις οδηγίες στο κουτί. Στραγγίζετε όμως κρατάμε μια-δυο κούπες από το ζωμό που ψήθηκαν. Σε τηγάνι με καπάκι βράζουμε για 3-5 λεπτά τα μύδια μέσα στο κρασί. Στραγγίζετε και αφήνουμε τα στην άκρη. Στο ίδιο τηγάνι, ρίχνουμε το λάδι και σοτάρουμε για 3-4 λεπτά τον μάραθο. Προσθέτουμε τα μύδια και συνεχίζουμε το ψήσιμο για 3-4 λεπτά. Προσθέτουμε τα μπαχαρικά, το σκόρδο και την κρέμα γάλακτος. Ψήνουμε για 1-2 λεπτά. Στην κατσαρόλα που βράσαμε τα μακαρόνια βάζετε τα λιγκουίνι, τον ζωμό τους και τα μύδια. Ψήνουμε για 2-3 λεπτά και όταν είναι έτοιμα σερβίρουμε. 











",30,30.88302,0.00565,5,4.529496000000001,6.488935000000001,289.235,0,0,1,0,1,0,1,1,1,0
171,2024-09-11 12:25:39.871,2024-09-11 12:25:39.871,16.535375,Μανιταρόσουπα,5.02621875,104.3028125,0.0,3.32646875,Μανιταρόσουπα,0.0,"Εκτέλεση: Κόβουμε τις πατάτες και τις γλυκοπατάτες σε μεγάλα κομμάτια. Βάζουμε το σκόρδο το κρεμμύδι και το καρότο στο μπλέντερ και το ψιλοκόβουμε. Δεν πολτοποιούμε. Τα μεταφέρουμε στην κατσαρόλα με λίγο λάδι και σοτάρουμε μέχρι να μαλακώσουν. Όταν μαλακώσουν, προσθέτουμε τις κομμένες πατάτες, τις γλυκοπατάτες τα μανιτάρια, 2.5 λίτρα νερό με τους ζωμούς λαχανικών το λάδι, και τα μπαχαρικά στην κατσαρόλα. Σιγοβράζουμε για 40 με 45 λεπτά και δοκιμάζουμε. Όταν είναι έτοιμα την περνάμε από ένα blender χειρός και σερβίρουμε. 









",60,4.232875,0.0754374999999999,8,2.5844500000000004,3.32646875,179.84375,0,1,1,0,0,1,0,0,0,0
